#Bolivia CRNS
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC
2022-01-26 00:35:00, 14080, 7964, 0.0, 12.9, 78.0, 581.2, 4.0, 163.850, 0.986, 1.027, 0.970, 0.416
2022-01-25 23:35:00, 14149, 8116, 0.0, 12.9, 86.0, 580.5, 3.0, 164.078, 0.981, 1.028, 0.969, 0.417
2022-01-25 22:35:00, 14376, 8037, 0.0, 13.0, 78.0, 580.2, 5.0, 164.797, 0.979, 1.029, 0.965, 0.399
2022-01-25 21:35:00, 14299, 8052, 0.0, 14.1, 77.0, 580.2, 6.0, 165.384, 0.979, 1.030, 0.961, 0.413
2022-01-25 20:35:00, 14505, 8120, 0.0, 14.1, 72.0, 580.5, 7.0, 165.554, 0.981, 1.030, 0.960, 0.389
2022-01-25 19:35:00, 14294, 8098, 0.0, 14.1, 68.0, 580.9, 7.0, 165.153, 0.984, 1.028, 0.963, 0.405
2022-01-25 18:35:00, 14327, 8057, 0.0, 14.1, 77.0, 581.2, 6.0, 165.395, 0.986, 1.030, 0.961, 0.398
2022-01-25 17:35:00, 14391, 8107, 0.0, 14.2, 72.0, 581.5, 6.0, 165.441, 0.989, 1.028, 0.961, 0.390
2022-01-25 16:35:00, 14251, 8218, 0.0, 14.2, 71.0, 581.9, 6.0, 165.665, 0.992, 1.028, 0.960, 0.402
2022-01-25 15:35:00, 14220, 8128, 0.0, 14.6, 74.0, 582.3, 7.0, 164.830, 0.995, 1.031, 0.965, 0.388
2022-01-25 14:35:00, 13921, 8040, 0.0, 14.6, 69.0, 582.2, 6.0, 164.550, 0.994, 1.027, 0.966, 0.429
2022-01-25 13:35:00, 13867, 7830, 0.0, 14.7, 80.0, 582.1, 5.0, 165.938, 0.993, 1.029, 0.958, 0.449
2022-01-25 12:35:00, 14014, 7925, 0.0, 13.5, 76.0, 581.7, 3.0, 166.165, 0.990, 1.024, 0.957, 0.446
2022-01-25 11:35:00, 14172, 7952, 0.0, 12.8, 78.0, 581.3, 2.0, 166.914, 0.987, 1.023, 0.952, 0.442
2022-01-25 10:35:00, 14343, 8080, 0.0, 12.6, 88.0, 580.8, 0.0, 166.710, 0.983, 1.023, 0.954, 0.425
2022-01-25 09:35:00, 14026, 8060, 0.0, 12.6, 84.0, 580.5, 0.0, 165.989, 0.981, 1.022, 0.958, 0.463
2022-01-25 08:35:00, 14121, 7944, 0.0, 12.6, 83.0, 580.2, 1.0, 165.960, 0.979, 1.023, 0.958, 0.452
2022-01-25 07:35:00, 14037, 8092, 0.0, 12.7, 87.0, 580.2, 0.0, 165.644, 0.979, 1.023, 0.960, 0.460
2022-01-25 06:35:00, 14629, 7809, 0.0, 12.7, 78.0, 580.3, 2.0, 165.087, 0.979, 1.023, 0.963, 0.384
2022-01-25 05:35:00, 13897, 8012, 0.0, 12.7, 74.0, 580.6, 2.0, 164.826, 0.982, 1.022, 0.965, 0.465
2022-01-25 04:35:00, 14035, 8129, 0.0, 12.8, 77.0, 581.0, 1.0, 164.647, 0.985, 1.022, 0.966, 0.439
2022-01-25 03:35:00, 14262, 8246, 0.0, 12.8, 81.0, 581.4, 1.0, 165.833, 0.988, 1.023, 0.959, 0.417
2022-01-25 02:35:00, 14122, 8117, 0.0, 12.8, 82.0, 581.4, 1.0, 167.189, 0.988, 1.023, 0.951, 0.449
2022-01-25 01:35:00, 14040, 8113, 0.0, 12.8, 84.0, 581.3, 1.0, 167.953, 0.987, 1.024, 0.947, 0.468
2022-01-25 00:35:00, 14302, 8024, 0.0, 12.9, 76.0, 580.9, 2.0, 168.169, 0.984, 1.023, 0.945, 0.445
2022-01-24 23:35:00, 14127, 8073, 0.0, 12.9, 82.0, 580.4, 2.0, 168.581, 0.980, 1.025, 0.943, 0.476
2022-01-24 22:35:00, 14405, 8150, 0.0, 13.0, 77.0, 580.1, 3.0, 168.517, 0.978, 1.025, 0.943, 0.443
2022-01-24 21:35:00, 14118, 8161, 0.0, 13.1, 76.0, 580.1, 4.0, 168.087, 0.978, 1.026, 0.946, 0.473
2022-01-24 20:35:00, 14251, 8174, 0.0, 14.2, 76.0, 580.3, 5.0, 167.068, 0.979, 1.028, 0.952, 0.438
2022-01-24 19:35:00, 14043, 7947, 0.0, 14.2, 83.0, 580.4, 4.0, 167.347, 0.980, 1.028, 0.950, 0.468
2022-01-24 18:35:00, 14052, 8211, 0.0, 14.2, 80.0, 581.1, 4.0, 167.206, 0.985, 1.027, 0.951, 0.457
2022-01-24 17:35:00, 14052, 7980, 0.0, 14.2, 79.0, 581.2, 5.0, 166.569, 0.986, 1.029, 0.954, 0.445
2022-01-24 16:35:00, 14011, 8118, 0.0, 14.6, 80.0, 581.5, 6.0, 165.921, 0.989, 1.031, 0.958, 0.434
2022-01-24 15:35:00, 14043, 7822, 0.0, 14.6, 83.0, 581.8, 4.0, 166.095, 0.991, 1.028, 0.957, 0.434
2022-01-24 14:35:00, 13877, 7991, 0.0, 14.5, 75.0, 581.9, 5.0, 165.770, 0.992, 1.028, 0.959, 0.449
2022-01-24 13:35:00, 13653, 8144, 0.0, 14.0, 82.0, 581.7, 3.0, 165.792, 0.990, 1.026, 0.959, 0.488
2022-01-24 12:35:00, 13932, 7974, 0.0, 13.1, 92.0, 581.4, 1.0, 165.657, 0.988, 1.026, 0.960, 0.451
2022-01-24 11:35:00, 13844, 8155, 0.0, 12.7, 99.0, 581.1, 0.0, 165.825, 0.985, 1.026, 0.959, 0.471
2022-01-24 10:35:00, 13923, 8125, 0.0, 12.6, 98.0, 580.7, 0.0, 166.745, 0.982, 1.026, 0.953, 0.478
2022-01-24 09:35:00, 14248, 8042, 0.0, 12.6, 96.0, 580.3, 0.0, 166.165, 0.979, 1.025, 0.957, 0.435
2022-01-24 08:35:00, 14049, 8168, 0.0, 12.7, 94.0, 580.1, 1.0, 166.569, 0.978, 1.026, 0.954, 0.466
2022-01-24 07:35:00, 13936, 8166, 0.0, 12.7, 97.0, 580.0, 1.0, 165.999, 0.977, 1.027, 0.958, 0.474
2022-01-24 06:35:00, 14136, 7938, 0.0, 12.7, 97.0, 580.2, 0.0, 165.946, 0.979, 1.025, 0.958, 0.447
2022-01-24 05:35:00, 14058, 8116, 0.0, 12.7, 96.0, 580.6, 1.0, 166.145, 0.982, 1.027, 0.957, 0.450
2022-01-24 04:35:00, 13970, 8149, 0.0, 12.8, 95.0, 581.0, 1.0, 166.065, 0.985, 1.027, 0.957, 0.456
2022-01-24 03:35:00, 14038, 8013, 0.0, 12.8, 96.0, 581.4, 2.0, 166.124, 0.988, 1.029, 0.957, 0.438
2022-01-24 02:35:00, 13890, 7962, 0.0, 12.8, 87.0, 581.5, 3.0, 166.378, 0.989, 1.028, 0.956, 0.459
2022-01-24 01:35:00, 13792, 8047, 0.0, 12.8, 89.0, 581.2, 3.0, 165.859, 0.986, 1.029, 0.959, 0.471
2022-01-24 00:35:00, 13947, 8180, 0.0, 12.9, 89.0, 580.9, 3.0, 166.061, 0.984, 1.029, 0.957, 0.457
2022-01-23 23:35:00, 14065, 7993, 0.0, 12.9, 82.0, 580.2, 3.0, 165.494, 0.979, 1.026, 0.961, 0.449
2022-01-23 22:35:00, 14265, 7968, 0.0, 13.0, 79.0, 579.3, 5.0, 165.216, 0.972, 1.029, 0.962, 0.429
2022-01-23 21:35:00, 14012, 8172, 0.0, 14.3, 84.0, 579.6, 4.0, 164.746, 0.974, 1.029, 0.965, 0.452
2022-01-23 20:35:00, 14109, 8101, 0.0, 14.3, 82.0, 579.7, 4.0, 164.844, 0.975, 1.028, 0.964, 0.441
2022-01-23 19:35:00, 14186, 8232, 0.0, 14.3, 94.0, 580.4, 2.0, 165.409, 0.980, 1.028, 0.961, 0.428
2022-01-23 18:35:00, 14162, 8055, 0.0, 14.2, 94.0, 580.9, 2.0, 165.772, 0.984, 1.028, 0.959, 0.428
2022-01-23 17:35:00, 14258, 8035, 0.0, 14.2, 75.0, 581.2, 6.0, 165.243, 0.986, 1.029, 0.962, 0.406
2022-01-23 16:35:00, 14139, 8072, 0.0, 14.5, 75.0, 581.6, 5.0, 165.111, 0.989, 1.028, 0.963, 0.415
2022-01-23 15:35:00, 13942, 7785, 0.0, 14.6, 66.0, 581.7, 6.0, 165.553, 0.990, 1.026, 0.960, 0.446
2022-01-23 14:35:00, 14127, 8159, 0.0, 14.7, 74.0, 581.6, 4.0, 166.176, 0.989, 1.025, 0.957, 0.432
2022-01-23 13:35:00, 13997, 7866, 0.0, 14.0, 81.0, 581.5, 5.0, 165.870, 0.989, 1.030, 0.958, 0.438
2022-01-23 12:35:00, 13911, 8107, 0.0, 13.6, 85.0, 581.3, 3.0, 166.040, 0.987, 1.027, 0.957, 0.460
2022-01-23 11:35:00, 14080, 8094, 0.0, 12.8, 88.0, 580.6, 2.0, 165.993, 0.982, 1.026, 0.958, 0.447
2022-01-23 10:35:00, 14057, 8141, 0.0, 12.6, 93.0, 580.3, 1.0, 166.224, 0.979, 1.026, 0.956, 0.459
2022-01-23 09:35:00, 14098, 8243, 0.0, 12.6, 94.0, 579.9, 1.0, 166.866, 0.976, 1.026, 0.953, 0.466
2022-01-23 08:35:00, 14113, 7903, 0.0, 12.7, 92.0, 579.8, 2.0, 166.360, 0.976, 1.028, 0.956, 0.454
2022-01-23 07:35:00, 14342, 7975, 0.0, 12.7, 93.0, 579.9, 1.0, 166.699, 0.976, 1.026, 0.954, 0.432
2022-01-23 06:35:00, 13851, 8042, 0.0, 12.7, 98.0, 580.3, 1.0, 166.591, 0.979, 1.027, 0.954, 0.491
2022-01-23 05:35:00, 13989, 8005, 0.0, 12.7, 94.0, 580.6, 1.0, 166.329, 0.982, 1.026, 0.956, 0.463
2022-01-23 04:35:00, 13755, 7945, 0.0, 12.8, 98.0, 580.9, 1.0, 165.634, 0.984, 1.027, 0.960, 0.482
2022-01-23 03:35:00, 14058, 7905, 0.0, 12.8, 97.0, 581.3, 1.0, 165.390, 0.987, 1.027, 0.961, 0.433
2022-01-23 02:35:00, 13891, 7999, 0.0, 12.8, 97.0, 581.3, 1.0, 165.509, 0.987, 1.027, 0.961, 0.455
2022-01-23 01:35:00, 13850, 8155, 0.0, 12.8, 91.0, 581.0, 3.0, 165.436, 0.985, 1.029, 0.961, 0.460
2022-01-23 00:35:00, 13734, 7922, 0.0, 12.9, 92.0, 580.4, 3.0, 165.559, 0.980, 1.030, 0.960, 0.487
2022-01-22 23:36:00, 14096, 8144, 0.0, 12.9, 86.0, 579.8, 4.0, 165.898, 0.976, 1.030, 0.958, 0.449
2022-01-22 22:35:00, 14144, 8295, 0.0, 13.1, 78.0, 579.2, 5.0, 166.546, 0.971, 1.029, 0.955, 0.460
2022-01-22 21:35:00, 14031, 8087, 0.0, 14.3, 75.0, 579.1, 5.0, 166.817, 0.970, 1.028, 0.953, 0.483
2022-01-22 20:35:00, 14080, 8109, 0.0, 14.3, 80.0, 579.4, 5.0, 166.872, 0.973, 1.029, 0.953, 0.468
2022-01-22 19:35:00, 14051, 8133, 0.0, 14.7, 82.0, 579.9, 5.0, 166.640, 0.976, 1.030, 0.954, 0.463
2022-01-22 18:35:00, 13837, 8030, 0.0, 14.7, 89.0, 580.3, 4.0, 167.002, 0.979, 1.031, 0.952, 0.489
2022-01-22 17:35:00, 13927, 8210, 0.0, 13.0, 94.0, 581.1, 1.0, 166.700, 0.985, 1.026, 0.954, 0.469
2022-01-22 16:35:00, 14183, 8058, 0.0, 13.3, 85.0, 581.3, 2.0, 166.382, 0.987, 1.026, 0.956, 0.429
2022-01-22 15:35:00, 14119, 8011, 0.0, 14.3, 74.0, 581.5, 5.0, 166.614, 0.989, 1.027, 0.954, 0.435
2022-01-22 14:35:00, 14047, 7913, 0.0, 13.9, 79.0, 581.6, 4.0, 166.438, 0.989, 1.027, 0.955, 0.442
2022-01-22 13:35:00, 14223, 7939, 0.0, 13.6, 77.0, 581.5, 3.0, 166.291, 0.989, 1.025, 0.956, 0.422
2022-01-22 12:35:00, 14042, 8266, 0.0, 13.3, 85.0, 581.1, 2.0, 166.963, 0.985, 1.026, 0.952, 0.458
2022-01-22 11:35:00, 14248, 8105, 0.0, 12.8, 90.0, 580.9, 1.0, 166.143, 0.984, 1.025, 0.957, 0.426
2022-01-22 10:35:00, 14259, 8165, 0.0, 12.6, 94.0, 580.5, 0.0, 165.689, 0.981, 1.025, 0.960, 0.424
2022-01-22 09:35:00, 14118, 8090, 0.0, 12.6, 97.0, 580.1, 0.0, 166.176, 0.978, 1.025, 0.957, 0.453
2022-01-22 08:35:00, 14007, 8169, 0.0, 12.7, 93.0, 580.0, 0.0, 166.203, 0.977, 1.024, 0.957, 0.472
2022-01-22 07:35:00, 14095, 8205, 0.0, 12.7, 95.0, 580.2, 1.0, 165.626, 0.979, 1.027, 0.960, 0.445
2022-01-22 06:35:00, 14164, 8186, 0.0, 12.7, 97.0, 580.4, 1.0, 166.211, 0.980, 1.027, 0.957, 0.440
2022-01-22 05:35:00, 14053, 8405, 0.0, 12.7, 93.0, 580.6, 1.0, 165.874, 0.982, 1.026, 0.958, 0.450
2022-01-22 04:35:00, 14066, 8146, 0.0, 12.8, 96.0, 580.8, 1.0, 165.020, 0.983, 1.027, 0.963, 0.436
2022-01-22 03:35:00, 13984, 8050, 0.0, 12.8, 92.0, 581.2, 2.0, 165.574, 0.986, 1.028, 0.960, 0.444
2022-01-22 02:35:00, 14014, 8048, 0.0, 12.8, 94.0, 581.5, 1.0, 166.323, 0.989, 1.026, 0.956, 0.446
2022-01-22 01:35:00, 14277, 8288, 0.0, 12.8, 95.0, 581.4, 1.0, 166.166, 0.988, 1.027, 0.957, 0.412
2022-01-22 00:35:00, 13912, 8351, 0.0, 12.9, 91.0, 580.7, 1.0, 166.095, 0.982, 1.026, 0.957, 0.471
2022-01-21 23:35:00, 14313, 8221, 0.0, 12.9, 87.0, 580.3, 2.0, 166.686, 0.979, 1.026, 0.954, 0.430
2022-01-21 22:35:00, 14497, 8076, 0.0, 13.0, 77.0, 579.7, 5.0, 165.179, 0.975, 1.028, 0.962, 0.399
2022-01-21 21:35:00, 14464, 8169, 0.0, 14.3, 78.0, 579.5, 5.0, 166.218, 0.973, 1.029, 0.956, 0.415
2022-01-21 20:35:00, 14428, 8044, 0.0, 14.2, 76.0, 579.7, 5.0, 166.276, 0.975, 1.028, 0.956, 0.417
2022-01-21 19:35:00, 14563, 8150, 0.0, 14.2, 78.0, 580.1, 5.0, 167.244, 0.978, 1.029, 0.951, 0.404
2022-01-21 18:35:00, 14142, 7922, 0.0, 14.2, 74.0, 580.4, 6.0, 167.351, 0.980, 1.029, 0.950, 0.452
2022-01-21 17:35:00, 14363, 8076, 0.0, 14.2, 73.0, 581.1, 6.0, 168.123, 0.985, 1.029, 0.946, 0.423
2022-01-21 16:35:00, 14272, 7966, 0.0, 14.6, 72.0, 581.5, 6.0, 168.178, 0.989, 1.028, 0.945, 0.431
2022-01-21 15:35:00, 14288, 7912, 0.0, 14.7, 79.0, 581.9, 4.0, 167.196, 0.992, 1.027, 0.951, 0.415
2022-01-21 14:35:00, 14287, 7874, 0.0, 14.7, 80.0, 582.0, 4.0, 166.512, 0.992, 1.027, 0.955, 0.408
2022-01-21 13:35:00, 14088, 8069, 0.0, 13.6, 88.0, 581.9, 2.0, 166.832, 0.992, 1.026, 0.953, 0.437
2022-01-21 12:35:00, 14112, 8129, 0.0, 13.2, 85.0, 581.9, 2.0, 166.967, 0.992, 1.026, 0.952, 0.436
2022-01-21 11:35:00, 14027, 8004, 0.0, 12.7, 93.0, 581.5, 1.0, 167.298, 0.989, 1.026, 0.950, 0.456
2022-01-21 10:35:00, 14303, 8058, 0.0, 12.6, 92.0, 581.0, 1.0, 166.517, 0.985, 1.026, 0.955, 0.419
2022-01-21 09:35:00, 14116, 7979, 0.0, 12.6, 93.0, 580.5, 0.0, 165.375, 0.981, 1.024, 0.961, 0.442
2022-01-21 08:35:00, 14256, 8050, 0.0, 12.7, 92.0, 580.5, 0.0, 164.813, 0.981, 1.024, 0.965, 0.418
2022-01-21 07:35:00, 14179, 8120, 0.0, 12.7, 92.0, 580.6, 1.0, 164.867, 0.982, 1.026, 0.964, 0.423
2022-01-21 06:35:00, 14346, 8011, 0.0, 12.7, 91.0, 580.9, 1.0, 164.950, 0.984, 1.026, 0.964, 0.401
2022-01-21 05:35:00, 14374, 8132, 0.0, 12.8, 94.0, 581.1, 1.0, 163.367, 0.985, 1.026, 0.973, 0.382
2022-01-21 04:35:00, 14211, 8148, 0.0, 12.8, 91.0, 581.9, 2.0, 163.911, 0.992, 1.027, 0.970, 0.392
2022-01-21 03:35:00, 14031, 7876, 0.0, 12.8, 81.0, 582.0, 2.0, 164.835, 0.992, 1.024, 0.964, 0.427
2022-01-21 02:35:00, 14198, 8097, 0.0, 12.8, 69.0, 582.0, 4.0, 165.088, 0.992, 1.024, 0.963, 0.409
2022-01-21 01:35:00, 14279, 8015, 0.0, 12.9, 78.0, 581.7, 3.0, 164.909, 0.990, 1.025, 0.964, 0.400
2022-01-21 00:35:00, 14140, 7995, 0.0, 12.9, 78.0, 581.3, 4.0, 165.690, 0.987, 1.027, 0.960, 0.425
2022-01-20 23:35:00, 14444, 8009, 0.0, 12.9, 81.0, 581.0, 4.0, 165.585, 0.985, 1.028, 0.960, 0.392
2022-01-20 22:35:00, 14482, 8045, 0.0, 13.0, 85.0, 580.5, 4.0, 165.712, 0.981, 1.029, 0.959, 0.394
2022-01-20 21:35:00, 14412, 8109, 0.0, 13.1, 79.0, 580.6, 4.0, 165.958, 0.982, 1.027, 0.958, 0.405
2022-01-20 20:38:00, 14252, 8095, 0.0, 14.1, 76.0, 580.9, 5.0, 165.016, 0.984, 1.028, 0.963, 0.410
2022-01-20 19:35:00, 14152, 8098, 0.0, 14.1, 74.0, 581.6, 6.0, 165.237, 0.989, 1.029, 0.962, 0.413
2022-01-20 18:35:00, 14155, 8020, 0.0, 14.2, 75.0, 582.1, 6.0, 165.411, 0.993, 1.029, 0.961, 0.408
2022-01-20 17:35:00, 14058, 8002, 0.0, 14.1, 59.0, 582.7, 7.0, 165.310, 0.998, 1.025, 0.962, 0.416
2022-01-20 16:35:00, 13880, 8086, 0.0, 14.6, 68.0, 582.9, 6.0, 164.865, 0.999, 1.027, 0.964, 0.429
2022-01-20 15:35:00, 13983, 7905, 0.0, 14.2, 73.0, 583.1, 5.0, 164.867, 1.001, 1.027, 0.964, 0.413
2022-01-20 14:35:00, 14049, 7906, 0.0, 14.6, 66.0, 583.2, 5.0, 165.273, 1.002, 1.024, 0.962, 0.412
2022-01-20 13:35:00, 14124, 8152, 0.0, 14.2, 68.0, 583.2, 3.0, 164.248, 1.002, 1.022, 0.968, 0.396
2022-01-20 12:35:00, 13979, 8252, 0.0, 12.6, 79.0, 582.9, 2.0, 164.567, 0.999, 1.024, 0.966, 0.418
2022-01-20 11:35:00, 13849, 8143, 0.0, 12.6, 87.0, 582.6, 1.0, 164.316, 0.997, 1.024, 0.968, 0.434
2022-01-20 10:35:00, 13962, 8366, 0.0, 12.6, 92.0, 582.4, 0.0, 164.624, 0.995, 1.024, 0.966, 0.427
2022-01-20 09:35:00, 14061, 8272, 0.0, 12.6, 94.0, 581.8, 0.0, 164.865, 0.991, 1.025, 0.964, 0.424
2022-01-20 08:35:00, 13990, 8281, 0.0, 12.6, 89.0, 581.8, 0.0, 164.310, 0.991, 1.023, 0.968, 0.429
2022-01-20 07:35:00, 13936, 8360, 0.0, 12.7, 96.0, 581.8, 0.0, 164.464, 0.991, 1.025, 0.967, 0.434
2022-01-20 06:35:00, 13590, 8107, 0.0, 12.7, 98.0, 582.1, 0.0, 164.690, 0.993, 1.026, 0.965, 0.479
2022-01-20 05:35:00, 14089, 8100, 0.0, 12.7, 97.0, 582.6, 0.0, 164.745, 0.997, 1.025, 0.965, 0.409
2022-01-20 04:35:00, 14261, 7934, 0.0, 12.8, 85.0, 582.8, 1.0, 164.859, 0.998, 1.024, 0.964, 0.391
2022-01-20 03:34:00, 14371, 8082, 0.0, 12.8, 85.0, 583.1, 1.0, 165.393, 1.001, 1.024, 0.961, 0.379
2022-01-20 02:34:00, 14220, 7898, 0.0, 12.8, 82.0, 582.8, 1.0, 165.881, 0.998, 1.023, 0.958, 0.407
2022-01-20 01:35:00, 14396, 8026, 0.0, 12.8, 82.0, 583.0, 2.0, 166.031, 1.000, 1.025, 0.958, 0.381
2022-01-20 00:34:00, 14184, 8016, 0.0, 12.9, 75.0, 582.3, 3.0, 165.568, 0.995, 1.024, 0.960, 0.411
2022-01-19 23:35:00, 14360, 8273, 0.0, 12.9, 80.0, 581.9, 3.0, 165.231, 0.992, 1.026, 0.962, 0.390
2022-01-19 22:35:00, 14534, 7917, 0.0, 13.0, 76.0, 581.4, 4.0, 165.513, 0.988, 1.026, 0.961, 0.379
2022-01-19 21:35:00, 14470, 7940, 0.0, 13.1, 76.0, 581.3, 5.0, 164.940, 0.987, 1.028, 0.964, 0.380
2022-01-19 20:35:00, 13970, 8013, 0.0, 14.2, 73.0, 581.5, 5.0, 165.427, 0.989, 1.027, 0.961, 0.441
2022-01-19 19:35:00, 14368, 8008, 0.0, 14.1, 72.0, 582.1, 6.0, 165.432, 0.993, 1.028, 0.961, 0.386
2022-01-19 18:35:00, 14078, 8035, 0.0, 14.1, 69.0, 582.3, 8.0, 165.105, 0.995, 1.031, 0.963, 0.407
2022-01-19 17:35:00, 14306, 8061, 0.0, 14.2, 73.0, 582.3, 6.0, 165.551, 0.995, 1.029, 0.960, 0.390
2022-01-19 16:35:00, 14225, 7899, 0.0, 14.6, 70.0, 582.8, 6.0, 165.829, 0.998, 1.027, 0.959, 0.398
2022-01-19 15:35:00, 14107, 7979, 0.0, 14.6, 69.0, 583.2, 6.0, 166.058, 1.002, 1.027, 0.957, 0.409
2022-01-19 14:34:00, 14194, 7918, 0.0, 14.6, 62.0, 583.2, 6.0, 165.940, 1.002, 1.024, 0.958, 0.402
2022-01-19 13:35:00, 14139, 8073, 0.0, 14.2, 68.0, 583.1, 4.0, 165.738, 1.001, 1.023, 0.959, 0.410
2022-01-19 12:35:00, 14130, 7913, 0.0, 13.5, 70.0, 582.8, 4.0, 165.976, 0.998, 1.024, 0.958, 0.416
2022-01-19 11:35:00, 14287, 8016, 0.0, 6.3, 83.0, 582.3, 0.0, 165.965, 0.995, 1.022, 0.958, 0.406
2022-01-19 10:35:00, 14316, 8184, 0.0, 12.6, 84.0, 581.9, 0.0, 166.142, 0.992, 1.022, 0.957, 0.409
2022-01-19 09:35:00, 14335, 7910, 0.0, 12.6, 88.0, 581.5, 0.0, 165.727, 0.989, 1.023, 0.959, 0.407
2022-01-19 08:35:00, 14271, 7950, 0.0, 12.7, 88.0, 581.5, 0.0, 165.836, 0.989, 1.023, 0.959, 0.414
2022-01-19 07:35:00, 14335, 8106, 0.0, 12.7, 82.0, 581.4, 1.0, 165.642, 0.988, 1.023, 0.960, 0.407
2022-01-19 06:35:00, 14239, 7945, 0.0, 12.7, 77.0, 581.5, 1.0, 166.362, 0.989, 1.022, 0.956, 0.425
2022-01-19 05:34:00, 14320, 7985, 0.0, 12.8, 75.0, 582.0, 1.0, 166.400, 0.992, 1.021, 0.955, 0.414
2022-01-19 04:35:00, 14131, 7950, 0.0, 12.8, 77.0, 582.5, 2.0, 165.239, 0.996, 1.023, 0.962, 0.414
2022-01-19 03:35:00, 14204, 8094, 0.0, 12.8, 84.0, 582.8, 1.0, 165.502, 0.998, 1.024, 0.961, 0.402
2022-01-19 02:34:00, 14199, 7960, 0.0, 12.8, 80.0, 582.5, 2.0, 164.890, 0.996, 1.024, 0.964, 0.401
2022-01-19 01:35:00, 14193, 7989, 0.0, 12.8, 74.0, 582.0, 3.0, 165.700, 0.992, 1.024, 0.959, 0.417
2022-01-19 00:35:00, 14271, 8135, 0.0, 12.9, 89.0, 581.4, 1.0, 165.917, 0.988, 1.025, 0.958, 0.414
2022-01-18 23:34:00, 14101, 8042, 0.0, 12.9, 92.0, 581.0, 1.0, 166.082, 0.985, 1.026, 0.957, 0.440
2022-01-18 22:34:00, 14017, 8063, 0.0, 13.1, 88.0, 581.1, 2.0, 165.968, 0.985, 1.026, 0.958, 0.449
2022-01-18 21:35:00, 14098, 8139, 0.0, 14.3, 86.0, 581.2, 3.0, 166.186, 0.986, 1.028, 0.957, 0.436
2022-01-18 20:34:00, 14189, 7869, 0.0, 14.3, 87.0, 581.3, 3.0, 165.896, 0.987, 1.028, 0.958, 0.421
2022-01-18 19:34:00, 14281, 7959, 0.0, 14.3, 83.0, 581.3, 3.0, 165.887, 0.987, 1.027, 0.958, 0.412
2022-01-18 18:35:00, 14146, 8043, 0.0, 14.3, 82.0, 581.5, 3.0, 166.001, 0.989, 1.026, 0.958, 0.426
2022-01-18 17:35:00, 13878, 7943, 0.0, 14.7, 86.0, 581.6, 3.0, 166.093, 0.989, 1.028, 0.957, 0.459
2022-01-18 16:34:00, 13921, 8039, 0.0, 14.7, 86.0, 582.0, 2.0, 166.040, 0.992, 1.026, 0.957, 0.451
2022-01-18 15:35:00, 14185, 8005, 0.0, 13.7, 73.0, 581.6, 5.0, 166.673, 0.989, 1.027, 0.954, 0.427
2022-01-18 14:34:00, 13991, 8129, 0.0, 14.6, 71.0, 582.0, 5.0, 166.279, 0.992, 1.026, 0.956, 0.444
2022-01-18 13:35:00, 14036, 8008, 0.0, 14.6, 80.0, 582.0, 4.0, 166.146, 0.992, 1.027, 0.957, 0.434
2022-01-18 12:35:00, 14009, 8333, 0.0, 12.7, 83.0, 581.8, 2.0, 166.267, 0.991, 1.025, 0.956, 0.445
2022-01-18 11:35:00, 14240, 8221, 0.0, 12.6, 87.0, 581.4, 1.0, 166.225, 0.988, 1.024, 0.956, 0.423
2022-01-18 10:34:00, 14002, 8181, 0.0, 12.6, 94.0, 581.3, 0.0, 166.596, 0.987, 1.025, 0.954, 0.457
2022-01-18 09:34:00, 14066, 8045, 0.0, 12.6, 94.0, 580.8, 0.0, 166.183, 0.983, 1.025, 0.957, 0.450
2022-01-18 08:34:00, 14162, 8181, 0.0, 12.6, 96.0, 580.5, 0.0, 166.719, 0.981, 1.025, 0.954, 0.447
2022-01-18 07:34:00, 14185, 8027, 0.0, 12.7, 98.0, 580.5, 0.0, 166.536, 0.981, 1.026, 0.955, 0.441
2022-01-18 06:35:00, 14346, 8120, 0.0, 12.7, 98.0, 580.8, 0.0, 166.160, 0.983, 1.026, 0.957, 0.414
2022-01-18 05:34:00, 14218, 8074, 0.0, 12.7, 94.0, 580.8, 1.0, 166.364, 0.983, 1.026, 0.956, 0.431
2022-01-18 04:34:00, 14277, 8182, 0.0, 12.8, 94.0, 581.3, 1.0, 166.581, 0.987, 1.026, 0.954, 0.421
2022-01-18 03:34:00, 14083, 7960, 0.0, 12.8, 92.0, 581.8, 1.0, 165.569, 0.991, 1.026, 0.960, 0.427
2022-01-18 02:34:00, 14114, 7983, 0.0, 12.8, 90.0, 582.0, 1.0, 165.649, 0.992, 1.025, 0.960, 0.423
2022-01-18 01:34:00, 14353, 8176, 0.0, 12.8, 88.0, 581.5, 1.0, 165.778, 0.989, 1.025, 0.959, 0.402
2022-01-18 00:34:00, 14374, 8156, 0.0, 12.9, 87.0, 580.7, 2.0, 165.003, 0.982, 1.026, 0.964, 0.401
2022-01-17 23:34:00, 14549, 8086, 0.0, 12.9, 88.0, 580.5, 3.0, 165.560, 0.981, 1.028, 0.960, 0.387
2022-01-17 22:34:00, 14481, 8177, 0.0, 13.0, 85.0, 579.8, 3.0, 165.083, 0.976, 1.027, 0.963, 0.399
